@relation tweet_classification


@attribute 1st_person_pronouns numeric
@attribute 2nd_person_pronouns numeric
@attribute 3rd_person_pronouns numeric
@attribute coor_conjunctions numeric
@attribute past_verbs numeric
@attribute future_verbs numeric
@attribute commas numeric
@attribute colon_and_semi numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute modern_slang numeric
@attribute words_all_upper numeric
@attribute avg_sentences numeric
@attribute avg_tokens numeric
@attribute num_sentences numeric
@attribute polarity {0,4}


@data
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9.5,3.2,2,4
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,10.75,4.222222222222222,4,4
0,0,1,0,0,0,0,0,0,0,0,5,4,0,0,0,0,27.0,4.6,3,4
1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,18.0,3.75,2,4
0,0,1,0,0,0,1,0,0,0,0,3,1,2,1,0,0,41.0,4.7272727272727275,3,4
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,31.5,4.416666666666667,2,4
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,15.0,4.333333333333333,2,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10.0,6.333333333333333,2,4
2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,36.0,5.166666666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.5,9.333333333333334,2,4
1,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,23.25,3.619047619047619,4,4
2,4,0,2,0,1,0,0,0,0,0,8,0,1,0,0,0,46.0,3.8620689655172415,3,4
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,13.0,5.0,3,4
1,1,0,0,0,1,2,0,0,0,0,6,0,0,0,0,0,34.5,4.071428571428571,2,4
2,1,0,1,0,0,1,0,0,0,0,5,0,2,0,0,0,33.666666666666664,3.9523809523809526,3,4
0,1,0,0,0,0,3,3,5,0,0,10,0,0,0,0,0,46.5,4.277777777777778,2,4
1,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,23.0,3.8,2,4
3,3,0,1,0,1,2,0,0,0,0,7,0,0,2,0,0,23.8,3.4285714285714284,5,4
0,2,1,2,0,0,1,0,0,0,0,7,1,3,0,0,0,33.25,3.566666666666667,4,4
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,26.0,5.75,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.5,7.25,2,4
0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,61.0,4.636363636363637,2,4
2,0,2,0,0,0,0,0,0,0,0,6,0,0,1,0,0,26.0,4.4,3,4
0,2,0,0,0,0,2,1,0,0,0,6,1,1,0,0,0,38.0,4.571428571428571,3,4
0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,10.0,4.5,3,4
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19.5,3.5555555555555554,2,4
0,0,0,2,0,0,1,0,0,0,0,6,0,2,0,0,0,29.25,5.05,4,4
4,0,1,1,0,0,1,0,0,0,0,6,0,1,0,0,0,45.5,3.227272727272727,2,4
0,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,7,38.333333333333336,3.9166666666666665,3,4
0,0,2,0,0,0,1,0,0,0,0,6,1,1,0,0,0,40.0,3.5555555555555554,2,4
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,16.0,5.8,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,20.5,3.7777777777777777,2,4
2,0,2,1,0,0,0,0,0,0,0,10,0,2,0,0,0,41.666666666666664,4.12,3,4
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,23.0,3.8,2,4
1,2,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,43.5,4.933333333333334,2,4
0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,17.0,5.75,3,4
2,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,33.666666666666664,3.9523809523809526,3,4
2,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,33.666666666666664,3.9523809523809526,3,4
0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,16.666666666666668,4.3,3,4
2,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,33.666666666666664,3.9523809523809526,3,4
1,0,0,2,0,0,3,0,3,0,0,5,1,1,1,0,0,47.0,5.260869565217392,3,4
2,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,33.666666666666664,3.9523809523809526,3,4
2,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,33.666666666666664,3.9523809523809526,3,4
1,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,23.0,4.333333333333333,2,4
1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,26.5,4.0,2,4
2,0,0,0,0,0,1,0,0,0,0,5,0,1,1,0,0,33.666666666666664,3.9523809523809526,3,4
1,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,37.5,3.8125,2,4
1,0,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,21.0,3.4,2,4
0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,35.5,4.214285714285714,2,4
0,0,0,1,0,1,0,0,0,0,0,3,1,1,0,0,0,30.0,3.4285714285714284,2,4
2,1,2,1,0,0,2,0,0,0,0,6,0,0,0,0,0,43.666666666666664,3.466666666666667,3,4
0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,22.0,6.666666666666667,2,4
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,31.0,5.4,2,4
0,1,1,1,0,0,0,1,0,0,0,3,1,0,0,0,0,26.666666666666668,4.533333333333333,3,4
1,0,0,1,0,1,1,0,0,0,0,4,2,2,0,0,0,52.0,3.8181818181818183,2,4
0,0,0,1,0,0,0,2,0,0,0,5,1,1,0,0,0,37.0,4.428571428571429,2,4
1,1,1,1,0,0,1,0,0,0,0,4,4,0,0,0,0,31.0,4.565217391304348,4,4
0,0,0,2,0,0,1,0,3,0,0,3,0,1,0,0,0,29.666666666666668,4.411764705882353,3,4
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,19.0,5.666666666666667,2,4
1,0,2,0,0,0,0,0,0,0,0,4,0,2,1,0,0,36.0,5.166666666666667,3,4
0,0,1,1,0,1,1,0,0,0,0,4,0,1,0,0,0,20.333333333333332,3.2666666666666666,3,4
0,0,0,0,0,1,0,0,0,0,0,3,2,1,1,0,0,26.0,4.0625,3,4
1,4,0,1,0,0,0,0,0,0,0,8,0,1,2,0,0,67.5,3.7241379310344827,2,4
0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,22.5,4.222222222222222,2,4
0,2,1,1,0,1,0,0,0,0,0,3,1,0,0,0,0,17.333333333333332,3.230769230769231,3,4
0,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,40.5,6.545454545454546,2,4
1,1,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,19.75,4.928571428571429,4,4
0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,23.5,4.444444444444445,2,4
2,0,2,2,0,0,0,0,0,0,0,4,0,3,0,0,0,41.0,3.3448275862068964,3,4
2,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,32.666666666666664,4.05,3,4
0,2,0,2,0,0,0,0,0,0,0,11,2,0,0,0,0,26.6,3.6,5,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,30.0,5.2,2,4
1,0,1,1,0,0,0,0,0,0,0,9,0,2,0,0,0,66.0,4.153846153846154,2,4
2,1,1,1,0,0,1,0,0,0,0,7,0,1,0,0,0,25.5,3.8181818181818183,4,4
3,0,0,1,0,0,2,0,0,0,0,6,0,1,0,0,0,26.5,3.782608695652174,4,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.0,2,4
1,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,42.666666666666664,8.357142857142858,3,4
0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,25.0,4.777777777777778,2,4
1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,13.5,3.142857142857143,2,4
1,2,1,1,0,0,1,0,0,0,0,5,0,3,0,0,0,29.666666666666668,3.8421052631578947,3,4
0,0,1,0,0,0,2,0,0,0,0,6,2,4,0,0,0,21.0,4.238095238095238,5,4
0,0,1,0,0,1,2,0,0,0,0,9,0,1,0,0,0,45.0,4.75,3,4
2,0,1,1,0,1,1,0,1,0,0,6,1,2,0,0,0,55.0,3.48,2,4
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,13.0,4.6,4,4
1,0,1,2,0,0,2,0,0,0,0,8,1,2,0,0,0,37.666666666666664,4.2727272727272725,3,4
1,0,1,2,0,0,3,1,1,0,0,5,1,1,0,0,0,56.0,3.56,2,4
0,0,0,0,0,0,2,0,0,0,0,16,0,0,0,0,0,33.0,4.1,3,4
0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,32.5,4.153846153846154,2,4
0,0,0,0,0,0,0,0,22,0,0,3,0,0,0,0,1,8.0,5.75,3,4
0,0,2,1,0,0,0,0,0,0,0,6,0,0,0,0,0,40.5,4.533333333333333,2,4
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13.333333333333334,5.142857142857143,3,4
3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20.5,3.3,2,4
2,0,0,1,0,0,1,0,0,0,0,6,1,1,0,0,1,37.0,3.9565217391304346,3,4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16.5,4.0,2,4
0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,17.0,4.142857142857143,2,4
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.333333333333334,3.6666666666666665,3,4
0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,0,34.0,4.384615384615385,2,4
0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.5,4.0,2,4
0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,16.0,2.7777777777777777,2,4
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.5,2.5,2,4
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,15.5,3.7142857142857144,2,4
0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,28.5,4.619047619047619,4,4
0,0,0,1,0,0,1,0,0,0,0,7,0,0,0,0,0,22.5,4.222222222222222,2,4
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,25.5,4.3,2,4
0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,3,13.25,3.75,4,4
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.5,5.25,2,4
1,0,3,1,0,0,2,0,0,0,0,4,0,1,0,0,0,37.333333333333336,4.476190476190476,3,4
0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,24.666666666666668,3.2777777777777777,3,4
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13.5,6.25,2,4
0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,21.333333333333332,3.466666666666667,3,4
0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,28.0,3.8333333333333335,2,4
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,17.0,5.0,2,4
1,0,2,0,0,0,2,0,0,0,0,4,1,1,0,0,0,27.333333333333332,3.7222222222222223,3,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,16.0,5.8,2,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13.5,6.25,2,4
0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,17.333333333333332,5.111111111111111,3,4
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,4.333333333333333,2,4
0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,6.0,3.375,5,4
1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,17.0,3.5,2,4
0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,48.0,4.444444444444445,2,4
1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,10.25,4.0,4,4
0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,11.333333333333334,3.111111111111111,3,4
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,11.5,5.25,2,4
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.666666666666666,4.833333333333333,3,4
3,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,1,32.5,3.6206896551724137,4,4
2,0,1,0,0,1,0,0,0,0,0,3,0,1,1,0,0,37.0,3.4705882352941178,2,4
3,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,35.0,3.6956521739130435,3,4
1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,31.333333333333332,4.705882352941177,3,4
2,0,0,1,0,0,1,0,0,0,0,8,0,1,0,0,1,40.0,4.125,3,4
0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,36.5,4.357142857142857,2,4
1,0,0,0,0,1,0,0,1,0,0,6,0,1,0,0,0,24.333333333333332,4.846153846153846,3,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.0,7.0,2,4
4,0,1,1,0,0,1,0,1,0,0,11,1,1,0,0,0,45.333333333333336,3.9642857142857144,3,4
0,0,0,1,0,0,0,0,0,0,0,14,0,1,1,0,0,16.833333333333332,4.095238095238095,6,4
2,0,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,27.25,3.7083333333333335,4,4
1,1,0,1,0,0,1,0,0,0,0,4,0,0,1,0,0,27.5,4.181818181818182,2,4
1,3,0,3,0,0,2,0,1,0,0,3,2,1,1,0,0,68.5,4.346153846153846,2,4
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8.666666666666666,3.8333333333333335,3,4
0,0,0,0,0,1,0,0,0,0,0,4,3,3,0,0,0,36.333333333333336,4.333333333333333,3,4
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,10.5,5.571428571428571,4,4
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,18.0,4.428571428571429,2,4
2,0,2,0,0,1,0,0,0,0,0,2,0,2,0,0,0,28.333333333333332,3.888888888888889,3,4
1,0,1,0,0,0,1,0,0,0,0,4,3,4,0,0,0,25.0,4.416666666666667,5,4
2,1,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,31.5,3.3333333333333335,4,4
2,0,0,1,0,1,1,0,0,0,0,5,0,1,0,0,0,38.333333333333336,3.9166666666666665,3,4
0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,19.5,4.857142857142857,2,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,8.0,2,4
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18.5,5.5,2,4
1,0,0,0,0,0,0,0,0,0,0,12,3,1,1,0,0,26.0,4.1923076923076925,5,4
1,0,0,3,0,0,0,0,1,0,0,4,1,1,0,0,0,19.75,4.1875,4,4
2,0,2,1,0,0,1,0,0,0,0,7,5,0,0,0,0,33.75,3.6333333333333333,4,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0,11.0,2,4
0,2,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,15.375,4.24,8,4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,3.75,2,4
1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,15.5,3.7142857142857144,2,4
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11.666666666666666,3.75,3,4
0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,34.0,4.526315789473684,3,4
1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,22.0,4.111111111111111,2,4
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,29.75,5.15,4,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,3.0,2,4
1,0,1,0,0,0,0,0,2,0,0,6,2,1,0,0,0,40.666666666666664,4.681818181818182,3,4
2,1,0,0,0,0,1,0,0,0,0,7,1,2,0,0,0,28.5,4.619047619047619,4,4
1,0,0,1,0,1,0,0,0,0,0,4,0,1,0,0,0,24.0,4.0,3,4
2,0,2,0,0,1,0,1,0,0,0,3,0,1,0,2,0,34.5,3.4375,2,4
2,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,14.8,3.6470588235294117,5,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12.0,12.0,2,4
1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,29.5,6.625,2,4
0,0,0,0,0,0,4,0,0,0,0,9,3,1,0,0,0,44.0,5.136363636363637,3,4
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19.0,5.666666666666667,2,4
0,0,0,1,0,0,1,0,0,0,0,5,0,0,1,0,0,46.5,4.9375,2,4
0,1,0,0,0,1,0,1,0,0,0,5,1,1,0,0,0,33.5,5.2727272727272725,2,4
2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,25.5,3.4166666666666665,2,4
0,0,1,0,0,0,0,1,0,0,0,4,0,1,0,0,0,20.666666666666668,4.0,3,4
1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24.0,6.5,3,4
0,2,1,2,0,1,1,0,0,0,0,5,0,0,0,0,0,41.5,4.0,2,4
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,19.0,5.666666666666667,2,4
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.5,4.5,2,4
0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,19.5,5.833333333333333,2,4
0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,43.666666666666664,6.882352941176471,3,4
