@relation tweet_classification


@attribute 1st_person_pronouns numeric
@attribute 2nd_person_pronouns numeric
@attribute 3rd_person_pronouns numeric
@attribute coor_conjunctions numeric
@attribute past_verbs numeric
@attribute future_verbs numeric
@attribute commas numeric
@attribute colon_and_semi numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute modern_slang numeric
@attribute words_all_upper numeric
@attribute avg_sentences numeric
@attribute avg_tokens numeric
@attribute num_sentences numeric
@attribute polarity {0,4}


@data
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,18.0,4.428571428571429,2,0
1,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,13.5,3.4615384615384617,4,0
2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,33.0,3.533333333333333,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,17.333333333333332,4.5,3,0
1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,10.75,3.272727272727273,4,0
3,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,21.25,3.9444444444444446,4,0
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,26.5,5.111111111111111,2,0
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,25.0,3.875,3,0
2,0,3,2,0,0,0,0,0,0,0,7,0,1,0,0,0,17.6,3.4285714285714284,5,0
2,0,1,3,0,0,0,0,0,0,0,6,1,2,0,0,2,32.5,3.962962962962963,4,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,10.333333333333334,3.857142857142857,3,0
1,0,0,0,0,1,1,1,0,0,0,4,0,1,0,0,0,28.5,3.9166666666666665,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,11.0,3.8,2,0
0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,11.0,4.142857142857143,3,0
1,0,1,2,0,0,1,0,0,0,0,6,0,2,0,0,0,65.0,4.076923076923077,2,0
1,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,30.5,3.8461538461538463,2,0
2,0,0,0,0,1,0,0,1,0,0,3,2,1,1,0,0,57.0,4.8,2,0
0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,8.0,5.0,2,0
1,0,0,1,0,0,0,0,0,0,0,5,2,0,0,0,0,19.0,3.4444444444444446,4,0
1,0,2,2,0,0,0,0,0,0,0,2,0,2,0,0,0,21.0,3.888888888888889,4,0
2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10.5,4.75,2,0
1,0,1,1,0,0,0,0,0,0,0,4,0,2,0,0,0,25.666666666666668,4.0,3,0
0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,19.5,3.1,2,0
2,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,31.5,4.909090909090909,4,0
0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,15.0,4.333333333333333,4,0
3,0,1,1,0,0,2,0,0,0,0,4,2,3,0,0,0,44.333333333333336,3.689655172413793,3,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,25.0,5.5,2,0
3,0,2,5,0,0,1,0,0,0,0,4,0,3,0,0,0,22.2,3.64,5,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13.5,4.8,2,0
1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10.0,3.7142857142857144,3,0
0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,15.142857142857142,4.136363636363637,7,0
3,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,34.666666666666664,4.35,3,0
1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,17.0,4.142857142857143,2,0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,21.666666666666668,4.230769230769231,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.666666666666667,4.2,3,0
2,1,1,1,0,1,0,0,0,0,0,5,0,0,0,0,0,53.0,4.684210526315789,2,0
2,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,32.0,4.076923076923077,2,0
1,0,0,1,0,2,1,0,0,0,0,8,1,1,0,0,0,56.5,4.0,2,0
3,0,2,0,0,0,0,0,0,0,0,3,0,3,0,0,0,25.25,3.5652173913043477,4,0
3,0,2,0,0,0,0,0,0,0,0,8,0,2,0,0,0,20.0,3.6666666666666665,6,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,14.0,6.5,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.0,3.8,2,0
1,0,1,1,0,1,0,0,0,0,0,4,0,1,0,0,0,27.666666666666668,3.526315789473684,3,0
1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14.666666666666666,4.222222222222222,3,0
2,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,18.0,4.066666666666666,4,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.0,7.0,2,0
1,1,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,38.0,4.2,2,0
1,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,22.666666666666668,5.454545454545454,3,0
0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,21.0,4.076923076923077,3,0
2,0,2,1,0,0,1,0,0,0,0,4,0,1,0,0,0,23.0,3.8,3,0
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,17.5,5.166666666666667,2,0
1,0,1,0,0,1,1,4,2,0,0,12,0,1,0,0,0,31.0,3.923076923076923,4,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,22.0,5.571428571428571,2,0
2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,22.5,4.875,2,0
1,1,1,1,0,0,1,0,0,0,0,5,0,2,1,0,0,24.4,4.08,5,0
1,0,0,3,0,0,0,0,0,0,0,7,1,3,0,0,0,47.666666666666664,4.615384615384615,3,0
1,0,1,1,0,0,0,0,0,0,0,5,0,1,0,0,0,21.333333333333332,3.466666666666667,3,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16.333333333333332,4.777777777777778,3,0
3,0,0,3,0,0,0,0,0,0,0,2,0,3,0,0,0,27.75,3.259259259259259,4,0
1,0,1,0,0,0,2,0,0,0,0,4,0,2,0,0,0,35.0,5.0,2,0
2,1,0,1,0,0,0,0,0,0,0,4,1,4,0,0,0,30.0,3.96,4,0
0,1,2,0,0,0,0,0,0,0,0,2,1,2,1,0,0,35.0,3.8,2,0
3,0,0,1,0,0,0,2,0,0,0,7,1,4,1,0,0,27.0,3.0,5,0
3,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,32.0,4.28,4,0
1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,38.333333333333336,4.619047619047619,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,22.0,4.111111111111111,2,0
3,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,35.0,3.6956521739130435,3,0
2,0,0,2,0,0,0,0,0,0,0,6,0,3,0,0,0,37.333333333333336,3.259259259259259,3,0
1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,17.5,4.285714285714286,4,0
0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,34.5,4.916666666666667,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,3.4,2,0
2,0,1,3,0,0,1,0,0,0,0,3,0,2,0,0,0,25.333333333333332,3.6470588235294117,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,27.0,4.090909090909091,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,16.5,6.0,2,0
1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,14.0,4.0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0,5.0,2,0
3,0,3,1,0,0,1,0,0,0,0,6,0,3,0,0,0,68.5,3.793103448275862,2,0
1,1,1,2,0,0,0,0,0,0,0,6,0,2,0,0,0,38.0,4.318181818181818,3,0
1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,19.5,4.125,2,0
3,0,0,1,0,0,1,0,0,0,0,8,0,1,0,0,0,43.666666666666664,3.7857142857142856,3,0
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4.333333333333333,3.0,3,0
1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,25.666666666666668,3.7058823529411766,3,0
0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,22.0,5.571428571428571,2,0
3,1,0,2,0,0,0,0,0,0,0,3,0,1,1,0,0,38.5,3.6470588235294117,2,0
2,0,1,1,0,0,1,0,0,0,0,6,2,2,0,0,0,43.333333333333336,4.782608695652174,3,0
1,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,28.0,4.2727272727272725,2,0
0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,19.0,4.714285714285714,2,0
0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,22.5,4.222222222222222,2,0
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,20.666666666666668,4.909090909090909,3,0
1,0,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,38.333333333333336,4.130434782608695,3,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18.5,4.571428571428571,2,0
1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,39.0,5.153846153846154,2,0
0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,23.0,5.0,4,0
1,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,23.0,5.0,2,0
1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,37.5,4.133333333333334,2,0
1,0,1,0,0,0,1,0,0,0,0,1,1,2,0,0,0,37.5,4.133333333333334,2,0
0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,26.0,3.909090909090909,2,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18.0,2.8,2,0
2,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,9.0,3.4444444444444446,4,0
1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,14.666666666666666,4.222222222222222,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.5,6.6,4,0
3,0,1,1,0,0,0,0,0,0,0,8,0,1,1,0,0,27.75,3.107142857142857,4,0
1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,23.0,3.3636363636363638,2,0
0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,13.5,3.142857142857143,2,0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.666666666666666,3.8333333333333335,3,0
0,0,1,0,0,0,1,0,0,0,0,7,1,1,0,1,0,44.0,4.0,3,0
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22.0,4.75,2,0
2,0,2,0,0,0,1,0,0,0,0,4,0,2,0,0,0,29.666666666666668,3.6,3,0
2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,22.666666666666668,3.4375,3,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,15.5,5.6,2,0
1,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,3,18.333333333333332,4.8,3,0
1,0,1,0,0,0,1,0,1,0,0,2,1,1,0,0,0,25.0,3.588235294117647,3,0
1,0,1,1,0,0,0,0,1,0,0,9,0,2,0,0,0,43.333333333333336,4.32,3,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,19.0,4.0,2,0
0,1,0,0,0,0,0,0,1,0,0,4,1,2,0,0,0,40.0,4.466666666666667,2,0
1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,21.0,5.285714285714286,2,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,27.5,5.333333333333333,2,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,24.5,5.375,2,0
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9.0,3.0,2,0
2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.333333333333334,3.1818181818181817,3,0
0,0,3,0,0,0,0,0,0,0,0,6,0,1,0,0,0,48.0,4.157894736842105,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10.0,3.4,2,0
0,0,0,1,0,0,0,0,1,0,0,3,0,2,0,0,0,7.75,2.888888888888889,4,0
0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,16.333333333333332,4.777777777777778,3,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16.5,4.833333333333333,2,0
0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,1,25.0,4.473684210526316,4,0
2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,22.5,3.272727272727273,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16.0,5.8,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,19.5,4.857142857142857,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,12.5,4.4,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15.0,5.4,2,0
0,0,3,1,0,0,0,0,0,0,0,6,1,3,0,0,0,16.833333333333332,3.4583333333333335,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16.0,4.666666666666667,2,0
2,1,0,1,0,0,0,0,0,0,0,4,1,4,0,0,0,30.0,3.96,4,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.5,4.285714285714286,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.5,3.3333333333333335,2,0
3,0,0,2,0,0,2,0,0,0,0,5,0,2,0,0,0,49.0,4.2631578947368425,2,0
3,2,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,23.0,4.142857142857143,3,0
1,0,1,1,0,0,0,0,1,0,0,4,0,2,0,0,0,14.666666666666666,2.9166666666666665,3,0
1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,23.5,3.9,2,0
2,1,2,1,0,1,0,0,0,0,0,9,0,1,0,0,0,60.5,4.125,2,0
0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,35.5,5.083333333333333,2,0
6,3,0,1,0,0,2,0,1,0,0,3,0,0,2,0,0,51.0,3.5217391304347827,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,28.0,4.8,2,0
4,0,0,3,0,0,0,0,0,0,0,6,0,2,0,0,0,30.0,3.4285714285714284,4,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.333333333333333,3.0,3,0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.333333333333334,2.875,3,0
1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,17.333333333333332,3.5833333333333335,3,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16.0,3.857142857142857,2,0
0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,22.0,4.75,2,0
2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,24.666666666666668,6.7,3,0
2,0,2,1,0,1,0,0,0,0,0,7,0,0,0,0,0,23.666666666666668,3.3529411764705883,3,0
1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,19.0,4.0,3,0
1,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,31.0,4.647058823529412,3,0
3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,22.0,2.8333333333333335,3,0
1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15.0,3.0,2,0
1,0,1,1,0,0,0,0,0,0,0,12,0,1,0,0,0,42.0,3.9615384615384617,3,0
1,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,18.666666666666668,3.9166666666666665,3,0
2,1,1,2,0,0,1,0,0,0,0,5,0,1,0,0,0,38.0,4.086956521739131,3,0
1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,18.0,3.75,2,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9.5,3.2,2,0
1,0,3,0,0,1,1,0,0,0,0,4,1,4,0,0,0,44.666666666666664,4.48,3,0
2,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,23.0,3.5,3,0
0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,14.0,6.5,3,0
1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,1,24.333333333333332,5.909090909090909,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0,5.0,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8.666666666666666,3.8333333333333335,3,0
1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,15.333333333333334,5.125,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,18.0,4.428571428571429,2,0
0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,23.5,5.125,2,0
0,0,0,1,0,0,1,0,0,0,0,16,0,3,0,0,0,21.0,4.076923076923077,6,0
1,0,0,0,0,1,1,0,1,0,0,5,0,0,1,0,0,39.333333333333336,4.5,3,0
0,2,1,0,0,0,0,0,0,0,0,4,2,3,0,0,0,26.25,3.739130434782609,4,0
0,0,2,0,0,0,0,0,2,0,0,4,0,1,1,1,0,69.0,4.185185185185185,2,0
2,0,0,2,0,0,2,0,0,0,0,9,0,2,0,0,0,36.333333333333336,4.090909090909091,3,0
0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,24.0,4.555555555555555,2,0
4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18.5,3.588235294117647,4,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,2,0
2,0,0,1,0,0,0,0,1,0,0,3,3,2,0,0,0,40.0,4.857142857142857,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,12.5,2.857142857142857,2,0
1,2,1,3,0,0,0,0,0,0,0,4,0,3,1,0,0,34.5,3.4375,4,0
2,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,28.0,4.2727272727272725,2,0
0,0,0,1,0,1,3,0,0,0,0,5,0,2,0,0,0,27.0,3.9411764705882355,3,0
2,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,30.0,3.1333333333333333,2,0
2,2,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,18.0,3.4705882352941178,4,0
1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,22.5,3.7,2,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14.0,4.625,3,0
0,1,0,1,0,1,0,0,0,0,0,3,2,0,0,0,0,27.666666666666668,4.375,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,14.0,5.0,2,0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,12.0,3.3333333333333335,3,0
1,1,2,1,0,0,1,0,0,0,0,3,0,2,0,0,0,33.666666666666664,3.9523809523809526,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,7.75,3.375,4,0
0,2,0,1,0,0,1,0,0,0,0,7,2,1,0,0,1,40.333333333333336,3.96,3,0
0,0,1,1,0,0,0,0,0,0,0,7,0,1,0,0,0,19.75,5.916666666666667,4,0
1,0,1,1,0,0,0,0,0,0,0,4,0,2,0,0,0,29.666666666666668,4.411764705882353,3,0
0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,23.8,4.166666666666667,5,0
1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,39.0,3.7058823529411766,2,0
1,0,0,1,0,0,0,0,2,0,0,8,0,3,0,0,0,29.0,3.736842105263158,3,0
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,23.5,4.444444444444445,2,0
0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,18.0,5.333333333333333,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19.5,4.125,2,0
1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,8.333333333333334,3.6666666666666665,3,0
0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,19.0,3.4444444444444446,2,0
2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,39.0,4.333333333333333,2,0
1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,24.0,4.0,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,16.5,6.0,2,0
0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,29.5,4.083333333333333,2,0
3,1,1,0,0,0,0,0,0,0,0,5,1,2,2,0,0,18.142857142857142,3.6206896551724137,7,0
2,0,1,0,0,1,0,0,0,0,0,4,0,1,0,0,0,31.0,3.1739130434782608,3,0
2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,15.0,5.0,3,0
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18.5,4.571428571428571,2,0
3,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,61.0,4.391304347826087,2,0
0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,16.333333333333332,5.5,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19.5,4.857142857142857,2,0
2,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,23.5,3.9,2,0
4,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,6,23.0,3.5,3,0
3,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,27.666666666666668,4.0588235294117645,3,0
0,0,1,1,0,0,0,0,0,0,0,7,0,0,1,0,0,27.666666666666668,4.0588235294117645,3,0
1,2,0,1,0,0,0,0,1,0,0,7,0,2,0,0,0,65.0,4.28,2,0
3,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,0,36.666666666666664,4.136363636363637,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15.0,3.5714285714285716,2,0
2,0,0,1,0,0,0,0,0,0,0,4,1,2,0,0,0,33.0,4.368421052631579,3,0
0,0,1,0,0,0,0,0,0,0,0,10,0,3,0,0,0,46.333333333333336,4.071428571428571,3,0
0,0,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,24.666666666666668,3.8125,3,0
0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,32.0,4.5,2,0
3,0,1,2,0,1,0,0,0,0,0,9,0,0,0,0,0,67.5,3.7241379310344827,2,0
4,0,0,2,0,0,0,0,0,0,0,3,0,1,1,0,0,33.666666666666664,3.727272727272727,3,0
1,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,61.0,3.769230769230769,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15.5,5.6,2,0
2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,18.0,3.75,2,0
3,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,27.333333333333332,3.473684210526316,3,0
0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,18.0,4.7,3,0
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,17.5,5.166666666666667,2,0
2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.0,4.454545454545454,4,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6.0,2.5,3,0
2,0,0,0,0,0,0,0,0,0,0,11,0,2,0,0,1,26.4,4.269230769230769,5,0
2,1,0,0,0,0,1,0,1,0,0,8,1,4,0,0,0,41.333333333333336,4.08,3,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.2,2,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20.0,5.0,2,0
2,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,29.333333333333332,3.789473684210526,3,0
2,0,2,2,0,0,0,0,0,0,0,5,0,0,0,1,0,34.666666666666664,3.4583333333333335,3,0
1,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,24.0,4.0,2,0
2,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,51.5,3.5652173913043477,2,0
0,0,0,2,0,1,2,0,0,0,0,6,0,0,0,0,0,38.666666666666664,4.173913043478261,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.0,3.25,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.5,5.2,2,0
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12.0,2.7142857142857144,2,0
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,17.5,3.111111111111111,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,5.833333333333333,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,6.0,2,4
0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,12.0,4.2,4,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8.5,8.5,2,4
2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,19.0,3.2857142857142856,3,4
2,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,39.5,4.4,2,4
1,0,0,3,0,0,0,0,0,0,0,2,0,5,0,0,0,42.666666666666664,3.6785714285714284,3,4
0,0,0,1,0,0,1,0,0,0,0,8,0,1,0,0,0,22.2,5.105263157894737,5,4
1,0,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,29.0,3.6153846153846154,2,4
1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,25.0,4.2,2,4
1,0,2,0,0,1,1,0,0,0,0,7,1,0,0,0,0,29.333333333333332,3.3333333333333335,3,4
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5.333333333333333,4.7,9,4
0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,22.0,5.571428571428571,2,4
2,2,1,0,0,0,0,0,0,0,0,11,0,2,1,0,0,30.5,3.5,4,4
0,0,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,34.0,5.086956521739131,4,4
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,17.0,8.0,2,4
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,14.666666666666666,4.875,3,4
3,0,1,1,0,0,0,0,0,0,0,8,0,0,1,0,0,61.5,3.8076923076923075,2,4
0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,16.333333333333332,4.777777777777778,3,4
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,20.5,6.166666666666667,2,4
0,0,2,1,0,0,1,0,0,0,0,5,0,0,0,0,0,15.0,3.3636363636363638,3,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.0,11.0,2,4
0,0,0,1,0,0,1,0,0,0,0,2,0,3,0,0,0,21.0,4.5,3,4
1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,15.0,3.0,4,4
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,17.666666666666668,4.090909090909091,3,4
0,0,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,18.5,3.875,2,4
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.0,3.2857142857142856,3,4
0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,20.25,4.666666666666667,4,4
